"equipmentnumber","type","description","stationnumber","createdAt","updatedAt","x","y"
10501620,"ELEVATOR","zum Gleis 2/3",2782,2019-11-06 12:20:39,2019-11-13 10:45:10,8.106017,47.906397
10501621,"ELEVATOR","zu Gleis 1",6220,2019-11-04 10:30:39,2019-11-13 10:45:10,8.155553,47.903224
10501622,"ELEVATOR","zum Gleis 2/3",6220,2019-10-16 09:50:35,2019-11-13 10:45:10,8.155424,47.903277
10501666,"ELEVATOR","zu Gleis 2/3",6288,2018-07-19 10:51:15,2019-11-13 10:45:10,7.11467,49.5803
10501667,"ELEVATOR","zu Gleis 1",6288,2018-07-19 10:51:15,2019-11-13 10:45:10,7.11444,49.5804
10501677,"ELEVATOR","zu Gleis 1/2",3069,2018-07-19 10:51:15,2019-11-13 10:45:10,6.58138,50.34453
10501696,"ELEVATOR","zu Gleis 1",5999,2018-07-19 10:51:15,2019-11-13 10:45:10,9.0891574,51.8686526
10501733,"ELEVATOR","zu Gleis 1",727,2019-03-12 13:39:17,2019-11-13 10:45:10,7.14165,51.42607
10501734,"ELEVATOR","zu Gleis 2/3",727,2018-11-06 09:55:12,2019-11-13 10:45:10,7.14174,51.42619
10501768,"ELEVATOR","zu Gleis 5/6",3863,2018-07-19 10:51:16,2019-11-13 10:45:10,12.6624214,51.8675193
10501770,"ELEVATOR","Gleis 1",6457,2019-03-12 13:39:17,2019-11-13 10:45:10,9.35766,0
10501771,"ELEVATOR","Gleis 3/4",6457,2019-03-12 13:39:17,2019-11-13 10:45:10,9.35792,51.10278
10501772,"ELEVATOR","Gleis 5/6",6457,2019-03-12 13:39:17,2019-11-13 10:45:10,9.35809,51.10268
10501846,"ELEVATOR","Bahnsteig 1",1972,2018-07-19 10:51:18,2019-11-13 10:45:12,10.5726725,50.9306355
10501852,"ELEVATOR","zu Gleis 1",5892,2018-07-19 10:51:18,2019-11-13 10:45:12,9.831592,52.983109
10501853,"ELEVATOR","zu Gleis 2/5",5892,2018-07-19 10:51:18,2019-11-13 10:45:12,9.831511,52.98296
10501854,"ELEVATOR","zu Gleis 7",5892,2018-07-19 10:51:18,2019-11-13 10:45:12,9.83146,52.982862
10501930,"ELEVATOR","von Gleis 1a zu Gleis 2/3",7032,2018-11-14 10:20:14,2019-11-13 10:45:13,14.80526,50.90438
10501931,"ELEVATOR","von Gleis 2/3 zu Gleis 1a",7032,2018-11-14 14:10:14,2019-11-13 10:45:13,14.80532,50.90454
10501954,"ELEVATOR","zu Gleis 1/2",5842,2019-04-02 12:00:23,2019-11-13 10:45:13,8.01667,50.87575
10501960,"ELEVATOR","zu Gleis 1/2",333,2018-07-19 10:51:19,2019-11-13 10:45:13,10.2306987,50.8151746
10501961,"ELEVATOR","von EG zu Tunnel",333,2018-07-19 10:51:19,2019-11-13 10:45:13,10.2307274,50.8149574
10502005,"ELEVATOR","zu Gleis 2/3",1569,2018-07-19 10:51:16,2019-11-13 10:45:10,13.5164418,51.4599139
10502006,"ELEVATOR","zu Gleis 1",1569,2018-07-19 10:51:16,2019-11-13 10:45:10,13.5166138,51.4598673
10502041,"ELEVATOR","zu Gleis 1",489,2018-07-19 10:51:16,2019-11-13 10:45:10,8.613311,49.701907
10502042,"ELEVATOR","zu Gleis 2/3",489,2018-07-19 10:51:16,2019-11-13 10:45:10,8.613092,49.701955
10502043,"ELEVATOR","zu Gleis 1",7075,2018-07-19 10:51:16,2019-11-13 10:45:10,8.609040731,49.72596873
10502044,"ELEVATOR","zu Gleis 2",7075,2018-07-19 10:51:16,2019-11-13 10:45:10,8.608785921,49.72592459
10502053,"ELEVATOR","zu Gleis 1",5505,2018-07-19 10:51:16,2019-11-13 10:45:10,0,0
10502054,"ELEVATOR","zu Gleis 2/3",5505,2018-07-19 10:51:16,2019-11-13 10:45:10,0,0
10502055,"ELEVATOR","zu Gleis 4/6",5505,2018-07-19 10:51:16,2019-11-13 10:45:10,0,0
10502098,"ELEVATOR",NA,2950,2018-07-19 10:51:16,2019-11-13 10:45:10,0,0
10502099,"ELEVATOR",NA,2950,2018-07-19 10:51:16,2019-11-13 10:45:10,0,0
10502105,"ELEVATOR","zu Gleis 4/5",4309,2018-09-21 09:40:12,2019-11-13 10:45:10,0,0
10502110,"ELEVATOR","zu Gleis 2/3",6412,2018-07-19 10:51:16,2019-11-13 10:45:10,10.5619879,51.9551111
10502113,"ELEVATOR","zu Gleis 1",8292,2018-07-19 10:51:16,2019-11-13 10:45:10,12.1476772,50.4931893
10502128,"ELEVATOR","zu Gleis 1/2",4606,2018-07-19 10:51:16,2019-09-04 15:35:35,11.11971,49.45403
10502131,"ELEVATOR","zu Gleis 2/3",5389,2018-07-19 10:51:16,2019-11-13 10:45:10,11.23017,49.47919
10502139,"ELEVATOR","zu Gleis 1",4309,2018-07-19 10:51:16,2019-11-13 10:45:10,0,0
10502143,"ELEVATOR","von EG zu Tunnel",5389,2018-07-19 10:51:16,2019-11-13 10:45:10,11.23034,49.47932
10502357,"ELEVATOR",NA,8312,2019-03-12 13:39:20,2019-11-13 10:45:13,0,0
10502375,"ELEVATOR","zu Gleis 2/3",6914,2019-03-25 14:05:20,2019-11-13 10:45:13,7.1498703,51.2544457
10502415,"ELEVATOR","zu Gleis 1",248,2018-07-19 10:51:19,2019-11-13 10:45:13,7.159224,52.309928
10502478,"ELEVATOR","Bahnsteig 2",1972,2018-07-19 10:51:18,2019-11-13 10:45:12,10.5727695,50.9307435
10502483,"ELEVATOR","zu Gleis 1",6889,2018-07-19 10:51:18,2019-11-13 10:45:12,8.1140217,49.845964
10502484,"ELEVATOR","zu Gleis 2",6889,2018-07-19 10:51:18,2019-11-13 10:45:12,8.1139028,49.8461796
10502611,"ELEVATOR","zu Gleis 1",5126,2018-07-19 10:51:18,2019-11-13 10:45:12,8.191268,53.244543
10502612,"ELEVATOR","zu Gleis 2/3",5126,2018-07-19 10:51:18,2019-11-13 10:45:12,8.191016,53.244499
10502670,"ELEVATOR",NA,2017,2019-03-12 13:39:18,2019-11-13 10:45:11,0,0
10502673,"ELEVATOR",NA,2017,2019-03-12 13:39:18,2019-11-13 10:45:11,0,0
10502863,"ELEVATOR","EG - Gleis 1/2 (S-Bahn) - UG",528,2018-07-19 10:51:17,2019-11-13 10:45:11,13.3890979,52.5492334
10502864,"ELEVATOR","EG - Gleis 3/4 (S-Bahn) - UG",528,2018-07-19 10:51:17,2019-11-13 10:45:11,13.3891225,52.549049
10502889,"ELEVATOR","zu Gleis 4",3827,2018-07-19 10:51:17,2019-11-13 10:45:11,13.1603624,52.0903684
10502890,"ELEVATOR","zu Gleis 3",3827,2018-07-19 10:51:17,2019-11-13 10:45:11,13.1599996,52.0905157
10502896,"ELEVATOR","AZ Gl. 1/2 zu PÜ",289,2018-07-19 10:51:17,2019-11-13 10:45:11,11.4669114,53.7667123
10502897,"ELEVATOR","AZ Gl. 3/4 zu PÜ",289,2019-03-12 13:39:18,2019-11-13 10:45:11,11.4666913,53.7670031
10502904,"ELEVATOR","zu Gleis 1",1795,2018-07-19 10:51:15,2019-11-13 10:45:10,13.710959,51.6371146
10502905,"ELEVATOR","zu Gleis 2",1795,2018-07-19 10:51:15,2019-11-13 10:45:10,13.7109819,51.6372398
10502906,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",6708,2018-07-19 10:51:15,2019-11-13 10:45:10,13.2843198,52.518452
10503235,"ELEVATOR","zu Gleis 2/3",5742,2019-03-12 13:39:18,2019-11-13 10:45:11,10.211584,50.03564
10503236,"ELEVATOR","zu Gleis 5/6",5742,2019-03-12 13:39:18,2019-11-13 10:45:11,10.211584,50.03564
10503237,"ELEVATOR","zu Gleis 7/8",5742,2019-03-12 13:39:18,2019-11-13 10:45:11,10.211584,50.03564
10503244,"ELEVATOR",NA,3378,2019-09-30 13:20:08,2019-11-13 10:45:11,10.054768,53.632574
10504602,"ELEVATOR","von EG zu UG",4234,2018-07-19 10:51:17,2019-11-13 10:45:11,11.5592262,48.1410313
10504726,"ELEVATOR","zu Gleis 1",4551,2018-07-19 10:51:16,2019-11-13 10:45:10,8.34316,49.871858
10504727,"ELEVATOR","zu Gleis 2",4551,2018-07-19 10:51:16,2019-11-13 10:45:10,8.34292,49.871814
10505067,"ELEVATOR","zu Gleis 2/3",8210,2018-07-19 10:51:17,2019-11-13 10:45:11,8.3494863,49.5228964
10505068,"ELEVATOR","zu Gleis 2/3",716,2018-07-19 10:51:17,2019-11-13 10:45:11,8.3502293,49.5882485
10505069,"ELEVATOR","zu Gleis 2/3",1848,2018-07-19 10:51:17,2019-11-13 10:45:11,8.3496301,49.5354792
10505070,"ELEVATOR","zu Gleis 1",1848,2018-07-19 10:51:17,2019-11-13 10:45:11,8.3498338,49.5354781
10505354,"ELEVATOR","zu Gleis 4/5",3833,2018-07-19 10:51:19,2019-11-13 10:45:13,9.1848778,48.8923352
10505355,"ELEVATOR","zu Gleis 2/3",3833,2018-07-19 10:51:19,2019-11-13 10:45:13,9.1850897,48.8923969
10505356,"ELEVATOR","zu Gleis 1",3833,2018-07-19 10:51:19,2019-11-13 10:45:13,9.1853279,48.8924643
10505424,"ELEVATOR","zu Gleis 1",4770,2018-07-19 10:51:19,2019-11-13 10:45:13,7.0085423,51.0668051
10505425,"ELEVATOR","zu Gleis 2/5",4770,2018-07-19 10:51:19,2019-11-13 10:45:13,7.0087674,51.0668096
10505577,"ELEVATOR","zu Gleis 1",4808,2018-07-19 10:51:18,2019-11-13 10:45:12,8.3258404,49.7054151
10505578,"ELEVATOR","zu Gleis 2/3",4808,2018-07-19 10:51:18,2019-11-13 10:45:12,8.3260524,49.7054948
10505580,"ELEVATOR","zu Gleis 1",2419,2018-07-19 10:51:18,2019-11-13 10:45:12,8.3511715,49.7914779
10505583,"ELEVATOR","zu Gleis 2",2419,2018-07-19 10:51:18,2019-11-13 10:45:12,8.3509779,49.7915075
10505940,"ELEVATOR","zu Gleis 1/3",4363,2018-10-01 13:10:11,2019-11-13 10:45:10,13.261672,53.561949
10505942,"ELEVATOR","Ausgang EG",4363,2018-11-08 08:55:22,2019-11-13 10:45:10,13.26137,53.561701
10506197,"ELEVATOR","zu Gleis 1",6893,2018-07-19 10:51:18,2019-11-13 10:45:12,8.2730541,49.0459638
10506198,"ELEVATOR","zu Gleis 2/3",6893,2018-07-19 10:51:18,2019-11-13 10:45:12,8.2729399,49.0457828
10506199,"ELEVATOR","zu Gleis 4/5",6893,2018-07-19 10:51:18,2019-11-13 10:45:12,8.2728292,49.0456767
10506303,"ELEVATOR","zu Gleis 4/5",3491,2018-07-19 10:51:17,2019-11-13 10:45:11,8.80115,51.99195
10506304,"ELEVATOR","zu Gleis 2/3",3491,2018-07-19 10:51:17,2019-11-13 10:45:11,8.80093,51.99188
10506633,"ELEVATOR","zu Gleis 1/5 (S-Bahn)",2581,2018-07-19 10:51:19,2019-11-13 10:45:13,10.0566749,53.5649061
10507308,"ELEVATOR","zu Gleis 2/3",614,2018-10-01 13:10:13,2019-11-13 10:45:12,8.450789,49.689069
10507309,"ELEVATOR","zu Gleis 2/3",3500,2019-07-25 11:55:13,2019-11-13 10:45:12,8.478287,49.598696
10507310,"ELEVATOR","zu Gleis 4/5",3500,2019-07-25 13:00:15,2019-11-13 10:45:12,8.478552,49.598738
10507412,"ELEVATOR","zu Gleis 11/12 (S-Bahn)",527,2018-07-19 10:51:18,2019-11-13 10:45:12,13.3861932,52.5203623
10507699,"ELEVATOR","zu Gleis 3/4",6533,2018-07-19 10:51:17,2019-11-13 10:45:11,7.1656688,51.5311178
10507700,"ELEVATOR","zu Gleis 5/6",6533,2018-07-19 10:51:16,2019-11-13 10:45:10,7.165862,51.5309805
10507855,"ELEVATOR","zu Gleis 1",6616,2018-07-19 10:51:16,2019-11-13 10:45:10,11.143045,47.845166
10507856,"ELEVATOR","zu Gleis 2/3",6616,2018-07-19 10:51:16,2019-11-13 10:45:10,11.1428854,47.8451547
10507857,"ELEVATOR","zu Gleis 4/5",6616,2018-07-19 10:51:16,2019-11-13 10:45:10,11.142691,47.845299
10508056,"ELEVATOR","von Empfangshalle zu Tunnel",1973,2018-07-19 10:51:17,2019-11-13 10:45:11,9.683646,50.5546445
10508083,"ELEVATOR","Gleis 1",3689,2018-07-19 10:51:16,2019-11-13 10:45:11,10.01611,47.82622
10508084,"ELEVATOR","Gleis 3",3689,2018-07-19 10:51:16,2019-11-13 10:45:11,10.01589,47.82636
10508130,"ELEVATOR","zu Gleis 1",2432,2018-07-19 10:51:17,2019-11-13 10:45:11,12.172185,53.800721
10508131,"ELEVATOR","zu Gleis 2/3",2432,2018-07-19 10:51:17,2019-11-13 10:45:11,12.172517,53.800788
10508132,"ELEVATOR","zu Gleis 4",2432,2018-07-19 10:51:17,2019-11-13 10:45:11,12.172685,53.800894
10508136,"ELEVATOR","zu Gleis 3/4",4460,2018-07-19 10:51:17,2019-11-13 10:45:11,13.0741229,53.3587188
10508137,"ELEVATOR","zu Gleis 1/2",527,2018-07-19 10:51:17,2019-11-13 10:45:11,13.3864556,52.520204
10508138,"ELEVATOR","zu Gleis 3/4",527,2018-07-19 10:51:17,2019-11-13 10:45:11,13.3865544,52.5203528
10508139,"ELEVATOR","zu Gleis 1/2  (S-Bahn)",568,2018-07-19 10:51:17,2019-11-13 10:45:11,13.2593074,52.4312785
10508140,"ELEVATOR","zu Gleis 3/4 (S-Bahn)",3032,2018-07-19 10:51:17,2019-11-13 10:45:11,13.4189335,52.5144251
10508141,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",7727,2018-07-19 10:51:17,2019-11-13 10:45:11,13.2697802,52.4987789
10508142,"ELEVATOR","zu Gleis 6/7",5012,2019-05-22 09:45:15,2019-11-13 10:45:11,13.0667351,52.3917825
10508143,"ELEVATOR","zu Gleis 1/3",5012,2018-12-03 11:10:12,2019-11-13 10:45:11,13.0667135,52.3915973
10508145,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",4778,2018-07-19 10:51:17,2019-11-13 10:45:11,13.3933055,52.5257432
10508884,"ELEVATOR","Gleis 1/11",1969,2018-07-19 10:51:17,2019-11-13 10:45:11,7.7621868,51.4712546
10508885,"ELEVATOR","Gleis 2",1969,2018-07-19 10:51:17,2019-11-13 10:45:11,7.7622378,51.4714759
10508886,"ELEVATOR","Gleis 12/13",1969,2018-07-19 10:51:17,2019-11-13 10:45:11,7.7621711,51.471033
10508888,"ELEVATOR","Gleis 1/3",5247,2018-07-19 10:51:17,2019-11-13 10:45:11,8.2866356,51.8569862
10508889,"ELEVATOR","Gleis 7/8",5247,2018-07-19 10:51:17,2019-11-13 10:45:11,8.2865024,51.8572436
10508890,"ELEVATOR","Gleis 9/10",5247,2018-07-19 10:51:16,2019-11-13 10:45:11,8.2864287,51.8573837
10508906,"ELEVATOR","zu Gleis 2/3",2890,2018-07-19 10:51:17,2019-11-13 10:45:11,7.62021,51.50482
10508974,"ELEVATOR",NA,2389,2019-03-20 10:45:18,2019-11-13 10:45:11,0,0
10508975,"ELEVATOR",NA,2389,2019-03-20 10:45:18,2019-11-13 10:45:11,0,0
10509020,"ELEVATOR",NA,7899,2018-07-19 10:51:19,2019-11-13 10:45:13,0,0
10509152,"ELEVATOR","zu Gleis 1/2 (S-Bahn)",7756,2018-07-19 10:51:18,2019-11-13 10:45:12,13.3661402,52.5424201
10509313,"ELEVATOR","zu Gleis 3/4",1651,2018-07-19 10:51:16,2019-11-13 10:45:11,10.9972453,49.570368
10509418,"ELEVATOR",NA,5499,2019-06-26 15:20:14,2019-11-13 10:45:11,0,0
10509419,"ELEVATOR",NA,5499,2019-06-25 12:05:12,2019-11-13 10:45:11,0,0
10528998,"ELEVATOR",NA,1259,2018-09-17 11:45:14,2018-09-29 14:35:12,0,0
10529001,"ELEVATOR",NA,1259,2018-09-17 11:55:11,2018-09-29 14:35:10,0,0
10529233,"ELEVATOR",NA,5334,2018-07-19 10:51:16,2019-11-13 10:45:10,6.7009953,51.039765
10529555,"ELEVATOR","zu Gleis 1",3667,2018-07-19 10:51:18,2019-11-13 10:45:12,9.0036278,48.7994846
10529556,"ELEVATOR","zu Gleis 2/3",3667,2018-07-19 10:51:18,2019-11-13 10:45:12,9.0035218,48.7995987
10529714,"ELEVATOR","zum Gleis 2/6",3494,2018-07-19 10:51:17,2019-11-13 10:45:11,7.835502,48.340994
10529715,"ELEVATOR","zum Gleis 1/3",3494,2018-07-19 10:51:17,2019-11-13 10:45:11,7.835671,48.340917
10533547,"ELEVATOR","zu Gleis 1",1793,2018-10-01 13:10:14,2019-11-13 10:45:13,7.9648525,51.1732854
10534644,"ELEVATOR","zu Gleis 103/104",1710,2019-03-12 13:39:17,2019-11-13 10:45:10,7.0760577,51.450413
10535630,"ELEVATOR","zu Gleis 1/2",564,2018-07-19 10:51:16,2019-11-13 10:45:11,13.1424,52.5376235
10536797,"ELEVATOR","zu Gleis 1",4145,2019-08-21 15:15:11,2019-11-13 10:45:12,9.358133,49.320818
10536798,"ELEVATOR","zu Gleis 2/3",4145,2019-08-21 15:20:10,2019-11-13 10:45:12,9.357924,49.320825
10539831,"ELEVATOR","EG - 1.OG - 2.OG",2765,2018-07-19 10:51:18,2019-11-13 10:45:12,9.95245,52.15957
10541376,"ELEVATOR","zu Gleis 5/6",3513,2018-07-19 10:51:18,2019-11-13 10:45:12,12.1359308,48.5475859
10542592,"ELEVATOR","zu Gleis 1",1980,2018-07-19 10:51:17,2019-11-13 10:45:11,14.0595488,52.3666664
10542593,"ELEVATOR","Ausgang P&R - Nord",1980,2018-07-19 10:51:17,2019-11-13 10:45:11,14.0598719,52.3669841
10542594,"ELEVATOR","zu Gleis 2/3",1980,2018-07-19 10:51:17,2019-11-13 10:45:12,14.0597869,52.3668678
10543163,"ELEVATOR","Inselbahnsteig Gleis 4",2873,2018-11-15 11:50:13,2019-11-13 10:45:12,11.50982,48.04355
10543164,"ELEVATOR","Außenbahnsteig Gleis 1",2873,2018-11-16 15:20:12,2019-11-13 10:45:12,11.50994,48.04351
10543453,"ELEVATOR","zu Gleis 3/4",1126,2018-07-19 10:51:15,2019-11-13 10:45:09,8.6300911,49.8725678
10543454,"ELEVATOR","zu Gleis 5/6",1126,2018-07-19 10:51:15,2019-11-13 10:45:09,8.6298163,49.8725555
10543455,"ELEVATOR","zu Gleis 7/8",1126,2018-07-19 10:51:15,2019-11-13 10:45:09,8.6295535,49.87254
10543456,"ELEVATOR","zu Gleis 9/10",1126,2018-07-19 10:51:15,2019-11-13 10:45:09,8.6293117,49.8725263
10543457,"ELEVATOR","zu Gleis 11/12",1126,2018-07-19 10:51:15,2019-11-13 10:45:09,8.6290451,49.8725147
10543458,"ELEVATOR","zu Gleis 1",1126,2018-07-19 10:51:15,2019-11-13 10:45:09,8.6303864,49.8725612
10543480,"ELEVATOR","Vorplatz bei EG",4267,2018-10-19 12:25:07,2019-11-13 10:45:10,11.62997,48.09362
